"SOLVEID","TRANSACTIONID","CLOSEID","ORGID","ORGNAME"
"10000002","EN20120116265","100001","12","云电同方"
"10000002","EN20120116266","100001","203","远信科技"
"10000002","EN20120116267","100001","203","远信科技"
"10000002","EN20120116268","100001","203","远信科技"
"10000002","EN20120116269","100001","203","远信科技"
"10000002","EN20120116270","100001","203","远信科技"
"10000002","EN20120116271","100001","12","云电同方"
"10000002","EN20120116272","100001","12","云电同方"
"10000003","EN20120117001","100003","12","云电同方"
"10000002","EN20120117002","100001","12","云电同方"
"10000002","EN20120117003","100001","12","云电同方"
"10000002","EN20120117004","100001","203","远信科技"
"10000002","EN20120117005","100001","12","云电同方"
"10000003","EN20120117006","100003","12","云电同方"
"10000002","EN20120117007","100001","203","远信科技"
"10000003","EN20120117008","100003","12","云电同方"
"10000003","EN20120117009","100001","203","远信科技"
"10000002","EN20120117010","100001","203","远信科技"
"10000003","EN20120117011","100003","12","云电同方"
"10000002","EN20120117012","100001","203","远信科技"
"10000002","EN20120117013","100001","203","远信科技"
"10000002","EN20120117014","100001","203","远信科技"
"10000003","EN20120117014","100001","203","远信科技"
"10000002","EN20120117015","100001","12","云电同方"
"10000002","EN20120117016","100001","203","远信科技"
"10000002","EN20120117017","100001","12","云电同方"
"10000003","EN20120117018","100003","12","云电同方"
"10000003","EN20120117019","100003","12","云电同方"
"10000002","EN20120117020","100001","203","远信科技"
"10000003","EN20120117021","100003","12","云电同方"
"10000002","EN20120117022","100001","203","远信科技"
"10000002","EN20120117023","100001","12","云电同方"
"10000002","EN20120117024","100001","12","云电同方"
"10000003","EN20120117025","100003","12","云电同方"
"10000002","EN20120117026","100001","203","远信科技"
"10000002","EN20120117027","100001","202","昆明能讯"
"10000003","EN20120117028","100003","12","云电同方"
"10000003","EN20120117029","100001","203","远信科技"
"10000002","EN20120117030","100001","203","远信科技"
"10000003","EN20120117031","100001","203","远信科技"
"10000002","EN20120117032","100001","12","云电同方"
"10000003","EN20120117033","100001","203","远信科技"
"10000003","EN20120117034","100003","12","云电同方"
"10000002","EN20120117036","100001","12","云电同方"
"10000003","EN20120117037","100001","203","远信科技"
"10000003","EN20120117038","100003","12","云电同方"
"10000003","EN20120117039","100003","12","云电同方"
"10000002","EN20120117040","100001","203","远信科技"
"10000002","EN20120117041","100001","203","远信科技"
"10000002","EN20120117042","100001","12","云电同方"
"10000003","EN20120117043","100001","12","云电同方"
"10000002","EN20120117044","100001","12","云电同方"
"10000002","EN20120117045","100010","202","昆明能讯"
"10000002","EN20120117046","100001","202","昆明能讯"
"10000002","EN20120117047","100001","12","云电同方"
"10000002","EN20120117048","100001","12","云电同方"
"10000002","EN20120117049","100001","12","云电同方"
"10000003","EN20120117050","100001","203","远信科技"
"10000003","EN20120117051","100003","12","云电同方"
"10000003","EN20120117052","100003","12","云电同方"
"10000003","EN20120117054","100001","12","云电同方"
"10000002","EN20120117055","100001","203","远信科技"
"10000002","EN20120117056","100001","203","远信科技"
"10000002","EN20120117057","100001","203","远信科技"
"10000002","EN20120117058","100001","12","云电同方"
"10000002","EN20120117059","100001","12","云电同方"
"10000002","EN20120117060","100001","203","远信科技"
"10000002","EN20120117061","100001","12","云电同方"
"10000002","EN20120117062","100001","203","远信科技"
"10000003","EN20120117063","100003","12","云电同方"
"10000002","EN20120117064","100001","203","远信科技"
"10000002","EN20120117065","100001","12","云电同方"
"10000002","EN20120117066","100001","12","云电同方"
"10000002","EN20120117067","100001","12","云电同方"
"10000002","EN20120117068","100001","12","云电同方"
"10000002","EN20120117069","100001","12","云电同方"
"10000002","EN20120117070","100001","12","云电同方"
"10000002","EN20120117071","100001","12","云电同方"
"10000002","EN20120117072","100001","12","云电同方"
"10000002","EN20120117073","100001","203","远信科技"
"10000002","EN20120117074","100001","12","云电同方"
"10000002","EN20120117075","100001","12","云电同方"
"10000002","EN20120117076","100001","203","远信科技"
"10000002","EN20120117077","100001","12","云电同方"
"10000002","EN20120117078","100001","12","云电同方"
"10000002","EN20120117079","100001","203","远信科技"
"10000002","EN20120117080","100001","203","远信科技"
"10000002","EN20120117081","100001","12","云电同方"
"10000002","EN20120117082","100001","12","云电同方"
"10000002","EN20120117083","100001","12","云电同方"
"10000002","EN20120117084","100001","12","云电同方"
"10000002","EN20120117085","100001","12","云电同方"
"10000002","EN20120117086","100001","12","云电同方"
"10000002","EN20120117087","100001","202","昆明能讯"
"10000002","EN20120117088","100001","203","远信科技"
"10000002","EN20120117089","100001","12","云电同方"
"10000002","EN20120117090","100001","202","昆明能讯"
"10000002","EN20120117091","100001","12","云电同方"
"10000003","EN20120117092","100003","12","云电同方"
"10000002","EN20120117093","100001","203","远信科技"
"10000002","EN20120117094","100001","203","远信科技"
"10000003","EN20120117095","100001","203","远信科技"
"10000002","EN20120117096","100001","12","云电同方"
"10000002","EN20120117097","100001","203","远信科技"
"10000002","EN20120117098","100001","12","云电同方"
"10000002","EN20120117099","100001","12","云电同方"
"10000002","EN20120117100","100001","12","云电同方"
"10000002","EN20120117101","100001","203","远信科技"
"10000002","EN20120117102","100001","12","云电同方"
"10000002","EN20120117103","100001","12","云电同方"
"10000002","EN20120117104","100001","12","云电同方"
"10000002","EN20120117105","100001","12","云电同方"
"10000002","EN20120117106","100001","203","远信科技"
"10000002","EN20120117107","100001","12","云电同方"
"10000002","EN20120117108","100001","203","远信科技"
"10000003","EN20120117109","100003","12","云电同方"
"10000002","EN20120117110","100001","203","远信科技"
"10000002","EN20120117111","100001","202","昆明能讯"
"10000002","EN20120117113","100001","12","云电同方"
"10000003","EN20120117114","100001","203","远信科技"
"10000002","EN20120117115","100001","203","远信科技"
"10000002","EN20120117116","100001","12","云电同方"
"10000003","EN20120117117","100001","203","远信科技"
"10000002","EN20120117118","100001","12","云电同方"
"10000002","EN20120117119","100001","203","远信科技"
"10000003","EN20120117120","100003","12","云电同方"
"10000002","EN20120117121","100001","12","云电同方"
"10000002","EN20120117122","100001","203","远信科技"
"10000002","EN20120117123","100001","12","云电同方"
"10000002","EN20120117124","100001","12","云电同方"
"10000002","EN20120117125","100001","203","远信科技"
"10000002","EN20120117126","100001","12","云电同方"
"10000002","EN20120117127","100001","203","远信科技"
"10000002","EN20120117129","100001","12","云电同方"
"10000002","EN20120117130","100001","203","远信科技"
"10000002","EN20120117131","100001","203","远信科技"
"10000002","EN20120117132","100001","203","远信科技"
"10000002","EN20120117133","100001","12","云电同方"
"10000002","EN20120117134","100001","12","云电同方"
"10000003","EN20120117135","100001","12","云电同方"
"10000003","EN20120117136","100001","203","远信科技"
"10000002","EN20120117137","100001","203","远信科技"
"10000002","EN20120117138","100001","203","远信科技"
"10000002","EN20120117139","100001","12","云电同方"
"10000003","EN20120117140","100003","12","云电同方"
"10000002","EN20120117141","100001","203","远信科技"
"10000002","EN20120117142","100001","12","云电同方"
"10000002","EN20120117143","100001","203","远信科技"
"10000002","EN20120117144","100001","203","远信科技"
"10000002","EN20120117145","100001","12","云电同方"
"10000003","EN20120117146","100003","12","云电同方"
"10000002","EN20120117147","100001","203","远信科技"
"10000002","EN20120117148","100001","12","云电同方"
"10000002","EN20120117149","100001","12","云电同方"
"10000003","EN20120117150","100003","12","云电同方"
"10000002","EN20120117151","100001","203","远信科技"
"10000002","EN20120117152","100001","12","云电同方"
"10000002","EN20120117153","100001","12","云电同方"
"10000002","EN20120117154","100003","12","云电同方"
"10000003","EN20120117155","100003","12","云电同方"
"10000002","EN20120117156","100001","12","云电同方"
"10000003","EN20120117157","100001","203","远信科技"
"10000002","EN20120117158","100001","203","远信科技"
"10000002","EN20120117159","100001","203","远信科技"
"10000002","EN20120117160","100001","203","远信科技"
"10000002","EN20120117161","100001","12","云电同方"
"10000002","EN20120117162","100001","203","远信科技"
"10000002","EN20120117163","100001","203","远信科技"
"10000002","EN20120117164","100001","203","远信科技"
"10000002","EN20120117165","100001","12","云电同方"
"10000002","EN20120117166","100001","12","云电同方"
"10000002","EN20120117167","100001","202","昆明能讯"
"10000002","EN20120117168","100001","203","远信科技"
"10000002","EN20120117169","100001","203","远信科技"
"10000002","EN20120117170","100001","12","云电同方"
"10000003","EN20120117171","100003","12","云电同方"
"10000002","EN20120117172","100001","203","远信科技"
"10000002","EN20120117173","100001","12","云电同方"
"10000002","EN20120117174","100001","12","云电同方"
"10000002","EN20120117175","100001","203","远信科技"
"10000003","EN20120117176","100003","12","云电同方"
"10000003","EN20120117177","100003","12","云电同方"
"10000003","EN20120117178","100001","203","远信科技"
"10000003","EN20120117179","100003","202","昆明能讯"
"10000002","EN20120117180","100001","12","云电同方"
"10000002","EN20120117181","100003","202","昆明能讯"
"10000002","EN20120117182","100001","12","云电同方"
"10000003","EN20120117183","100001","12","云电同方"
"10000002","EN20120117184","100001","12","云电同方"
"10000002","EN20120117185","100001","12","云电同方"
"10000002","EN20120117186","100001","12","云电同方"
"10000003","EN20120117187","100003","12","云电同方"
"10000002","EN20120117188","100001","12","云电同方"
"10000002","EN20120117189","100001","203","远信科技"
"10000002","EN20120117190","100001","202","昆明能讯"
"10000003","EN20120117191","100003","12","云电同方"
"10000002","EN20120117192","100001","12","云电同方"
"10000003","EN20120117193","100001","203","远信科技"
"10000002","EN20120117194","100001","12","云电同方"
"10000002","EN20120117195","100004","202","昆明能讯"
"10000003","EN20120117196","100001","203","远信科技"
"10000002","EN20120117197","100001","202","昆明能讯"
"10000003","EN20120117199","100003","12","云电同方"
"10000002","EN20120117200","100001","203","远信科技"
"10000002","EN20120117201","100001","203","远信科技"
"10000002","EN20120117202","100001","202","昆明能讯"
"10000003","EN20120117203","100003","12","云电同方"
"10000003","EN20120117204","100001","12","云电同方"
"10000002","EN20120117205","100001","202","昆明能讯"
"10000002","EN20120117206","100001","12","云电同方"
"10000002","EN20120117207","100001","12","云电同方"
"10000002","EN20120117208","100001","12","云电同方"
"10000002","EN20120117209","100001","12","云电同方"
"10000003","EN20120117210","100001","203","远信科技"
"10000002","EN20120117211","100001","203","远信科技"
"10000003","EN20120117212","100003","12","云电同方"
"10000002","EN20120117213","100001","202","昆明能讯"
"10000002","EN20120117214","100001","12","云电同方"
"10000002","EN20120117215","100001","12","云电同方"
"10000002","EN20120117216","100001","203","远信科技"
"10000002","EN20120117217","100001","12","云电同方"
"10000002","EN20120117218","100001","12","云电同方"
"10000003","EN20120117219","100003","12","云电同方"
"10000002","EN20120117220","100001","12","云电同方"
"10000003","EN20120117221","100003","12","云电同方"
"10000002","EN20120117222","100001","203","远信科技"
"10000002","EN20120117223","100001","12","云电同方"
"10000002","EN20120117224","100001","12","云电同方"
"10000002","EN20120117226","100001","202","昆明能讯"
"10000002","EN20120117227","100001","203","远信科技"
"10000002","EN20120117228","100001","203","远信科技"
"10000002","EN20120117229","100001","203","远信科技"
"10000002","EN20120117230","100001","203","远信科技"
"10000002","EN20120117231","100001","203","远信科技"
"10000002","EN20120117232","100001","12","云电同方"
"10000002","EN20120117233","100001","203","远信科技"
"10000002","EN20120117234","100001","203","远信科技"
"10000002","EN20120117235","100001","203","远信科技"
"10000002","EN20120117236","100001","12","云电同方"
"10000002","EN20120117237","100001","203","远信科技"
"10000002","EN20120117238","100001","203","远信科技"
"10000002","EN20120117239","100001","12","云电同方"
"10000003","EN20120117240","100003","12","云电同方"
"10000003","EN20120117241","100003","12","云电同方"
"10000002","EN20120117242","100001","12","云电同方"
"10000002","EN20120117243","100001","12","云电同方"
"10000002","EN20120117244","100001","203","远信科技"
"10000002","EN20120117245","100001","12","云电同方"
"10000003","EN20120117246","100001","12","云电同方"
"10000002","EN20120117247","100001","203","远信科技"
"10000002","EN20120118001","100001","12","云电同方"
"10000002","EN20120118002","100001","203","远信科技"
"10000002","EN20120118003","100001","12","云电同方"
"10000002","EN20120118004","100001","203","远信科技"
"10000002","EN20120118005","100001","203","远信科技"
"10000002","EN20120118006","100001","203","远信科技"
"10000002","EN20120118007","100001","12","云电同方"
"10000002","EN20120118008","100001","12","云电同方"
"10000002","EN20120118009","100001","203","远信科技"
"10000002","EN20120118010","100001","202","昆明能讯"
"10000002","EN20120118011","100001","203","远信科技"
"10000002","EN20120118012","100001","12","云电同方"
"10000003","EN20120118013","100003","12","云电同方"
"10000002","EN20120118014","100001","12","云电同方"
"10000002","EN20120118015","100001","12","云电同方"
"10000003","EN20120118016","100003","12","云电同方"
"10000002","EN20120118017","100001","203","远信科技"
"10000003","EN20120118018","100003","12","云电同方"
"10000002","EN20120118019","100001","203","远信科技"
"10000002","EN20120118020","100001","12","云电同方"
"10000002","EN20120118021","100001","202","昆明能讯"
"10000002","EN20120118022","100001","203","远信科技"
"10000002","EN20120118023","100001","203","远信科技"
"10000003","EN20120118024","100001","203","远信科技"
"10000002","EN20120118025","100001","12","云电同方"
"10000002","EN20120118026","100001","203","远信科技"
"10000003","EN20120118027","100003","12","云电同方"
"10000002","EN20120118028","100001","203","远信科技"
"10000002","EN20120118029","100001","12","云电同方"
"10000003","EN20120118030","100001","203","远信科技"
"10000003","EN20120118031","100001","203","远信科技"
"10000003","EN20120118032","100001","203","远信科技"
"10000002","EN20120118033","100001","203","远信科技"
"10000002","EN20120118034","100001","203","远信科技"
"10000002","EN20120118035","100001","12","云电同方"
"10000002","EN20120118036","100001","203","远信科技"
"10000003","EN20120118037","100001","203","远信科技"
"10000002","EN20120118038","100001","12","云电同方"
"10000003","EN20120118039","100003","12","云电同方"
"10000003","EN20120118040","100003","12","云电同方"
"10000002","EN20120118041","100001","12","云电同方"
"10000002","EN20120118042","100001","12","云电同方"
"10000003","EN20120118043","100003","12","云电同方"
"10000002","EN20120118044","100001","203","远信科技"
"10000002","EN20120118045","100001","203","远信科技"
"10000002","EN20120118046","100001","12","云电同方"
"10000003","EN20120118047","100001","12","云电同方"
"10000002","EN20120118048","100001","203","远信科技"
"10000002","EN20120118049","100001","203","远信科技"
"10000002","EN20120118050","100001","203","远信科技"
"10000002","EN20120118051","100001","203","远信科技"
"10000002","EN20120118052","100001","12","云电同方"
"10000002","EN20120118053","100001","202","昆明能讯"
"10000003","EN20120118054","100003","12","云电同方"
"10000002","EN20120118055","100001","203","远信科技"
"10000002","EN20120118056","100001","12","云电同方"
"10000003","EN20120118057","100003","12","云电同方"
"10000002","EN20120118058","100001","12","云电同方"
"10000003","EN20120118059","100001","203","远信科技"
"10000003","EN20120118060","100001","12","云电同方"
"10000003","EN20120118061","100001","203","远信科技"
"10000003","EN20120118062","100003","202","昆明能讯"
"10000002","EN20120118063","100001","12","云电同方"
"10000002","EN20120118064","100001","203","远信科技"
"10000003","EN20120118065","100003","12","云电同方"
"10000002","EN20120118066","100001","12","云电同方"
"10000002","EN20120118067","100001","202","昆明能讯"
"10000003","EN20120118068","100003","12","云电同方"
"10000002","EN20120118069","100001","202","昆明能讯"
"10000003","EN20120118070","100001","203","远信科技"
"10000002","EN20120118071","100001","203","远信科技"
"10000002","EN20120118072","100001","12","云电同方"
"10000002","EN20120118073","100001","12","云电同方"
"10000002","EN20120118074","100001","12","云电同方"
"10000003","EN20120118075","100001","203","远信科技"
"10000002","EN20120118076","100001","12","云电同方"
"10000002","EN20120118077","100001","12","云电同方"
"10000003","EN20120118078","100003","12","云电同方"
"10000002","EN20120118079","100001","203","远信科技"
"10000002","EN20120118080","100001","202","昆明能讯"
"10000002","EN20120118081","100001","203","远信科技"
"10000002","EN20120118082","100001","203","远信科技"
"10000002","EN20120118083","100001","12","云电同方"
"10000002","EN20120118084","100001","202","昆明能讯"
"10000002","EN20120118085","100001","203","远信科技"
"10000002","EN20120118086","100001","203","远信科技"
"10000002","EN20120118087","100001","202","昆明能讯"
"10000002","EN20120118089","100001","12","云电同方"
"10000002","EN20120118090","100001","12","云电同方"
"10000002","EN20120118091","100001","203","远信科技"
"10000003","EN20120118092","100001","12","云电同方"
"10000002","EN20120118093","100001","203","远信科技"
"10000003","EN20120118095","100001","203","远信科技"
"10000003","EN20120118096","100003","12","云电同方"
"10000002","EN20120118097","100001","203","远信科技"
"10000003","EN20120118098","100001","203","远信科技"
"10000003","EN20120118099","100001","203","远信科技"
"10000003","EN20120118100","100003","12","云电同方"
"10000003","EN20120118101","100003","12","云电同方"
"10000002","EN20120118102","100001","12","云电同方"
"10000002","EN20120118103","100001","203","远信科技"
"10000003","EN20120118104","100003","12","云电同方"
"10000002","EN20120118105","100001","12","云电同方"
"10000002","EN20120118106","100001","203","远信科技"
"10000002","EN20120118107","100001","202","昆明能讯"
"10000003","EN20120118108","100003","12","云电同方"
"10000003","EN20120118109","100003","12","云电同方"
"10000002","EN20120118110","100001","12","云电同方"
"10000002","EN20120118111","100001","203","远信科技"
"10000002","EN20120118112","100001","12","云电同方"
"10000003","EN20120118113","100001","203","远信科技"
"10000003","EN20120118114","100001","203","远信科技"
"10000002","EN20120118115","100001","203","远信科技"
"10000002","EN20120118116","100001","202","昆明能讯"
"10000002","EN20120118117","100001","203","远信科技"
"10000002","EN20120118118","100001","12","云电同方"
"10000002","EN20120118119","100001","202","昆明能讯"
"10000002","EN20120118120","100001","12","云电同方"
"10000002","EN20120118121","100001","203","远信科技"
"10000002","EN20120118122","100001","203","远信科技"
"10000003","EN20120118123","100003","202","昆明能讯"
"10000003","EN20120118124","100003","12","云电同方"
"10000003","EN20120118125","100001","12","云电同方"
"10000003","EN20120118126","100003","12","云电同方"
"10000002","EN20120118127","100009","202","昆明能讯"
"10000002","EN20120118128","100001","12","云电同方"
"10000003","EN20120118129","100001","203","远信科技"
"10000002","EN20120118130","100001","12","云电同方"
"10000002","EN20120118131","100001","202","昆明能讯"
"10000002","EN20120118132","100001","12","云电同方"
"10000002","EN20120118133","100001","12","云电同方"
"10000002","EN20120118134","100001","12","云电同方"
"10000002","EN20120118135","100001","202","昆明能讯"
"10000002","EN20120118136","100001","203","远信科技"
"10000002","EN20120118137","100001","203","远信科技"
"10000002","EN20120118138","100001","203","远信科技"
"10000002","EN20120118139","100001","203","远信科技"
"10000002","EN20120118140","100001","203","远信科技"
"10000002","EN20120118141","100001","203","远信科技"
"10000002","EN20120118142","100001","12","云电同方"
"10000002","EN20120118143","100001","203","远信科技"
"10000002","EN20120118144","100001","12","云电同方"
"10000002","EN20120118145","100001","203","远信科技"
"10000002","EN20120118146","100001","203","远信科技"
"10000002","EN20120118147","100001","203","远信科技"
"10000003","EN20120118148","100003","12","云电同方"
"10000002","EN20120118149","100001","12","云电同方"
"10000002","EN20120118150","100001","12","云电同方"
"10000002","EN20120118151","100001","203","远信科技"
"10000002","EN20120118152","100001","203","远信科技"
"10000002","EN20120118153","100001","203","远信科技"
"10000002","EN20120118154","100001","203","远信科技"
"10000002","EN20120118155","100001","202","昆明能讯"
"10000002","EN20120118156","100001","203","远信科技"
"10000002","EN20120118157","100001","203","远信科技"
"10000003","EN20120118158","100003","12","云电同方"
"10000002","EN20120118159","100001","12","云电同方"
"10000002","EN20120118160","100001","203","远信科技"
"10000002","EN20120118161","100001","12","云电同方"
"10000002","EN20120118162","100001","12","云电同方"
"10000003","EN20120118163","100003","12","云电同方"
"10000003","EN20120118164","100003","12","云电同方"
"10000002","EN20120118165","100001","12","云电同方"
"10000002","EN20120118166","100001","203","远信科技"
"10000002","EN20120118167","100001","203","远信科技"
"10000003","EN20120118168","100003","12","云电同方"
"10000002","EN20120118169","100001","203","远信科技"
"10000002","EN20120118170","100001","203","远信科技"
"10000002","EN20120118171","100001","12","云电同方"
"10000003","EN20120118172","100001","203","远信科技"
"10000003","EN20120118173","100003","12","云电同方"
"10000002","EN20120118174","100001","12","云电同方"
"10000002","EN20120118175","100001","203","远信科技"
"10000002","EN20120118176","100003","202","昆明能讯"
"10000003","EN20120119001","100001","12","云电同方"
"10000002","EN20120119002","100001","12","云电同方"
"10000002","EN20120119003","100001","203","远信科技"
"10000002","EN20120119004","100001","12","云电同方"
"10000002","EN20120119005","100001","12","云电同方"
"10000003","EN20120119006","100001","203","远信科技"
"10000003","EN20120119007","100001","203","远信科技"
"10000003","EN20120119008","100001","12","云电同方"
"10000002","EN20120119009","100001","12","云电同方"
"10000002","EN20120119010","100001","203","远信科技"
"10000002","EN20120119011","100001","203","远信科技"
"10000002","EN20120119012","100001","203","远信科技"
"10000002","EN20120119013","100001","203","远信科技"
"10000002","EN20120119014","100001","12","云电同方"
"10000002","EN20120119015","100001","203","远信科技"
"10000002","EN20120119016","100001","12","云电同方"
"10000003","EN20120119017","100003","12","云电同方"
"10000002","EN20120119018","100001","203","远信科技"
"10000003","EN20120119019","100001","12","云电同方"
"10000003","EN20120119020","100003","12","云电同方"
"10000002","EN20120119021","100001","12","云电同方"
"10000003","EN20120119022","100003","12","云电同方"
"10000002","EN20120119023","100001","203","远信科技"
"10000002","EN20120119024","100001","12","云电同方"
"10000003","EN20120119025","100001","203","远信科技"
"10000002","EN20120119026","100001","12","云电同方"
"10000003","EN20120119027","100003","12","云电同方"
"10000002","EN20120119028","100001","203","远信科技"
"10000003","EN20120119029","100001","203","远信科技"
"10000002","EN20120119031","100001","12","云电同方"
"10000003","EN20120119032","100001","12","云电同方"
"10000002","EN20120119033","100001","12","云电同方"
"10000002","EN20120119034","100001","12","云电同方"
"10000002","EN20120119035","100001","202","昆明能讯"
"10000002","EN20120119036","100001","12","云电同方"
"10000003","EN20120119037","100001","12","云电同方"
"10000002","EN20120119038","100001","203","远信科技"
"10000003","EN20120119039","100003","12","云电同方"
"10000002","EN20120119040","100001","202","昆明能讯"
"10000003","EN20120119041","100003","12","云电同方"
"10000002","EN20120119042","100001","12","云电同方"
"10000002","EN20120119043","100001","12","云电同方"
"10000002","EN20120119044","100001","12","云电同方"
"10000003","EN20120119045","100003","12","云电同方"
"10000002","EN20120119046","100001","203","远信科技"
"10000003","EN20120119047","100001","12","云电同方"
"10000002","EN20120119048","100001","203","远信科技"
"10000002","EN20120119049","100001","203","远信科技"
"10000002","EN20120119050","100001","203","远信科技"
"10000002","EN20120119051","100001","12","云电同方"
"10000002","EN20120119052","100001","203","远信科技"
"10000003","EN20120119053","100003","12","云电同方"
"10000003","EN20120119054","100001","12","云电同方"
"10000002","EN20120119055","100001","203","远信科技"
"10000003","EN20120119056","100001","12","云电同方"
"10000003","EN20120119057","100001","12","云电同方"
"10000003","EN20120119058","100001","12","云电同方"
"10000003","EN20120119059","100001","12","云电同方"
"10000002","EN20120119060","100001","12","云电同方"
"10000002","EN20120119061","100001","12","云电同方"
"10000002","EN20120119062","100001","12","云电同方"
"10000003","EN20120119063","100003","12","云电同方"
"10000003","EN20120119064","100003","12","云电同方"
"10000002","EN20120119065","100001","202","昆明能讯"
"10000002","EN20120119066","100001","12","云电同方"
"10000002","EN20120119067","100001","203","远信科技"
"10000003","EN20120119068","100003","12","云电同方"
"10000002","EN20120119069","100001","203","远信科技"
"10000002","EN20120119070","100001","12","云电同方"
"10000003","EN20120119071","100001","12","云电同方"
"10000002","EN20120119072","100001","12","云电同方"
"10000002","EN20120119073","100001","12","云电同方"
"10000002","EN20120119074","100001","203","远信科技"
"10000002","EN20120119075","100001","203","远信科技"
"10000002","EN20120119076","100001","203","远信科技"
"10000002","EN20120119077","100001","203","远信科技"
"10000002","EN20120119078","100001","12","云电同方"
"10000003","EN20120119079","100003","12","云电同方"
"10000002","EN20120119080","100001","203","远信科技"
"10000002","EN20120119081","100001","12","云电同方"
"10000002","EN20120119082","100001","202","昆明能讯"
"10000002","EN20120119083","100001","202","昆明能讯"
"10000002","EN20120119084","100001","12","云电同方"
"10000002","EN20120119085","100001","12","云电同方"
"10000002","EN20120119086","100001","203","远信科技"
"10000002","EN20120119087","100001","202","昆明能讯"
"10000002","EN20120119088","100001","203","远信科技"
"10000002","EN20120119089","100001","203","远信科技"
"10000002","EN20120119090","100001","202","昆明能讯"
"10000002","EN20120119091","100001","202","昆明能讯"
"10000003","EN20120119092","100001","203","远信科技"
"10000002","EN20120119093","100001","203","远信科技"
"10000003","EN20120119094","100003","12","云电同方"
"10000002","EN20120119095","100001","12","云电同方"
"10000002","EN20120119096","100001","203","远信科技"
"10000003","EN20120119097","100003","12","云电同方"
"10000002","EN20120119098","100001","203","远信科技"
"10000002","EN20120119099","100001","12","云电同方"
"10000002","EN20120119100","100001","203","远信科技"
"10000002","EN20120119101","100001","202","昆明能讯"
"10000003","EN20120119102","100001","203","远信科技"
"10000003","EN20120119103","100003","12","云电同方"
"10000002","EN20120119104","100001","203","远信科技"
"10000003","EN20120119105","100003","12","云电同方"
"10000002","EN20120119106","100001","203","远信科技"
"10000002","EN20120119107","100001","203","远信科技"
"10000002","EN20120119108","100001","12","云电同方"
"10000002","EN20120119109","100001","203","远信科技"
"10000003","EN20120119111","100001","12","云电同方"
"10000002","EN20120119112","100001","203","远信科技"
"10000002","EN20120119113","100001","203","远信科技"
"10000002","EN20120119114","100001","203","远信科技"
"10000002","EN20120119115","100001","12","云电同方"
"10000002","EN20120119116","100001","203","远信科技"
"10000002","EN20120119117","100001","12","云电同方"
"10000002","EN20120119118","100001","203","远信科技"
"10000002","EN20120119119","100001","12","云电同方"
"10000003","EN20120119120","100003","12","云电同方"
"10000003","EN20120119121","100001","12","云电同方"
"10000002","EN20120119122","100001","12","云电同方"
"10000002","EN20120119123","100001","12","云电同方"
"10000002","EN20120119124","100001","12","云电同方"
"10000002","EN20120119125","100001","203","远信科技"
"10000003","EN20120119126","100001","203","远信科技"
"10000002","EN20120119127","100001","12","云电同方"
"10000002","EN20120119128","100001","203","远信科技"
"10000003","EN20120119129","100001","12","云电同方"
"10000003","EN20120119130","100001","203","远信科技"
"10000002","EN20120119131","100001","203","远信科技"
"10000002","EN20120119132","100001","12","云电同方"
"10000002","EN20120119133","100001","203","远信科技"
"10000002","EN20120119134","100001","12","云电同方"
"10000002","EN20120119135","100001","203","远信科技"
"10000002","EN20120119136","100001","203","远信科技"
"10000002","EN20120119137","100001","203","远信科技"
"10000002","EN20120119138","100001","12","云电同方"
"10000002","EN20120119139","100001","203","远信科技"
"10000003","EN20120119140","100001","203","远信科技"
"10000003","EN20120119141","100001","12","云电同方"
"10000002","EN20120119142","100001","12","云电同方"
"10000003","EN20120119143","100001","12","云电同方"
"10000003","EN20120119144","100001","12","云电同方"
"10000002","EN20120119145","100001","12","云电同方"
"10000003","EN20120119146","100001","203","远信科技"
"10000002","EN20120119147","100001","12","云电同方"
"10000003","EN20120119148","100001","12","云电同方"
"10000002","EN20120119149","100001","203","远信科技"
"10000002","EN20120119150","100001","203","远信科技"
"10000002","EN20120119151","100001","202","昆明能讯"
"10000002","EN20120119152","100001","203","远信科技"
"10000002","EN20120119153","100001","12","云电同方"
"10000003","EN20120119154","100001","12","云电同方"
"10000002","EN20120119155","100001","12","云电同方"
"10000003","EN20120119156","100001","12","云电同方"
"10000002","EN20120119157","100005","202","昆明能讯"
"10000002","EN20120119158","100001","203","远信科技"
"10000003","EN20120119159","100001","12","云电同方"
"10000002","EN20120119160","100001","12","云电同方"
"10000002","EN20120119161","100001","203","远信科技"
"10000002","EN20120119162","100001","12","云电同方"
"10000003","EN20120119163","100001","12","云电同方"
"10000002","EN20120119164","100001","12","云电同方"
"10000002","EN20120119165","100001","203","远信科技"
"10000002","EN20120119166","100001","203","远信科技"
"10000002","EN20120119167","100001","203","远信科技"
"10000002","EN20120119169","100001","202","昆明能讯"
"10000002","EN20120119170","100001","203","远信科技"
"10000003","EN20120119171","100003","12","云电同方"
"10000002","EN20120119172","100001","203","远信科技"
"10000002","EN20120119173","100001","203","远信科技"
"10000002","EN20120119174","100001","203","远信科技"
"10000003","EN20120119175","100001","12","云电同方"
"10000003","EN20120119176","100001","12","云电同方"
"10000002","EN20120119177","100001","12","云电同方"
"10000002","EN20120119178","100001","12","云电同方"
"10000002","EN20120119179","100002","202","昆明能讯"
"10000002","EN20120119180","100001","203","远信科技"
"10000003","EN20120119181","100001","12","云电同方"
